id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
16362456,Комната. Место в комнате,96136932607,unconfirmed,Ivan,Brooklyn,Sheepshead Bay,40.58612,-73.95014,United States,US,TRUE,strict,Private room,2021,626,125,30,0,,,5,3,,"No Smoking, no pets, no parties and anyone coming to visit would need to be known beforehand. Along with any issue of the other amenities of the house other than the room you will be renting.",
31983709,Traveller's Flat – Hell's Kitchen,67935334646,unconfirmed,Marco,Manhattan,Hell's Kitchen,40.76503,-73.99596,United States,US,FALSE,strict,Entire home/apt,2015,295,59,4,206,1/30/2022,2.91,4,2,72,,
10726234,Harlem Vibrant Garden Apartment,52098531212,verified,Frédérique,Manhattan,Harlem,40.81106,-73.94467,United States,US,TRUE,flexible,Entire home/apt,2006,601,120,3,48,6/19/2019,1.4,3,1,53,,
51205406,"Huge Cosy Room in E.Williamsburg,Rooftop &Backyard",42717496018,unconfirmed,Nadav,Brooklyn,Williamsburg,40.70867,-73.94061,United States,US,FALSE,flexible,Private room,2022,685,137,3,59,6/28/2019,1.95,3,2,77,,
39282354,Super Cute Junior 1BR in LES!!,37999568888,verified,Candice,Manhattan,Lower East Side,40.7195,-73.98022,United States,US,TRUE,flexible,Entire home/apt,2006,794,159,1,261,6/22/2019,3.24,4,1,212,,
24161484,Sonder | The Nash | Quaint 1BR + Fitness Center,87021232235,verified,Sonder (NYC),Manhattan,Murray Hill,40.74892,-73.97571,United States,US,TRUE,flexible,Entire home/apt,2009,1169,234,2,5,5/2/2019,1.17,4,327,58,"- Clean up after yourself, be respectful, and there will be no problems!",
29882760,♥  AMAZING Location ♥ Close to it all | ♛ King Bed,15901305670,unconfirmed,Jason,Queens,Flushing,40.75586,-73.8241,United States,US,TRUE,flexible,Entire home/apt,2022,1175,235,1,12,2/22/2022,3.96,2,5,173,,
26807001,2 Family house in Brooklyn sleeps up to 23,82790417106,verified,Dem,Brooklyn,Bedford-Stuyvesant,40.68624,-73.92109,United States,US,FALSE,moderate,Entire home/apt,2014,489,98,2,0,,,4,3,226,,
15507496,Modern Penthouse Apartment with Private Roof Deck,14188510298,verified,Doug,Manhattan,East Village,40.72232,-73.98055,United States,US,FALSE,moderate,Entire home/apt,2018,1183,237,14,1,12/17/2017,0.05,2,1,0,"I am opening my home to responsible renter(s) who are  looking for hotel alternative. I have consideration for your privacy and comfort and expect the same from you. Interaction can be as little or as much as you desire.  Smoking is allowed on Patio.  Basically, there are few house rules. Dog limited to owners bedroom and downstairs common space and patio.  Oh, did i mention there is a hot tub on the  patio, clocking in at 101 degrees.  Feel free to ask Boston question as I have about 40 years experience here.   ",
14680150,Unique 3 bedroom apartment in Bed-Stuy come all,32957621855,verified,Edwin,Brooklyn,Bedford-Stuyvesant,40.68286,-73.93379,United States,US,FALSE,flexible,Entire home/apt,2003,1097,219,3,75,7/2/2019,3.24,3,1,323,,
13852252,Private Room with Private Bath Upper East Side,49155295737,unconfirmed,Barbara,Manhattan,Upper East Side,40.76749,-73.96246,,US,FALSE,flexible,Private room,2012,359,72,1,15,5/24/2019,0.68,4,2,63,#NAME?,
5741175,Amazing & Safe Brooklyn Location,67930239962,unconfirmed,Yovel,Brooklyn,Midwood,40.61814,-73.97078,United States,US,FALSE,moderate,Entire home/apt,2009,1049,210,4,5,7/4/2019,0.2,5,1,157,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
26792641,Modern 2BD in Astoria-10 min to Central Park,3694650199,unconfirmed,Juan,Queens,Astoria,40.76358,-73.92399,United States,US,FALSE,moderate,Entire home/apt,2018,233,47,3,0,,,5,1,253,There are two other units in the same building and we respect each other with noise.  Guests are asked not to have loud music or any parties. We don't charge a cleaning fee so please leave the house in good shape when you leave.  Please load the dishwasher and run it prior to departing. Thank you!,
32600628,Stylish studio next to Domino Park,45925072023,unconfirmed,Neto,Brooklyn,Williamsburg,40.71786,-73.96439,United States,US,FALSE,strict,Entire home/apt,2005,619,124,3,9,1/15/2022,0.75,3,1,330,,
34718146,Charming NEW Nordic Style studio apartment,159402736,unconfirmed,K,Brooklyn,Bushwick,40.68873,-73.91524,United States,US,FALSE,flexible,Entire home/apt,2022,1167,233,30,7,12/17/2021,0.17,5,1,0,,
14443213,Entire Apartment near Central Park,92928875862,verified,Ricky,Manhattan,Upper East Side,40.78242,-73.9547,United States,US,FALSE,moderate,Entire home/apt,2022,729,146,2,7,2/20/2019,0.3,1,1,0,"Respect yourself, respect others, clean up after yourself, no smoking in house, no partying.  late check in after 9p.m. and before 9 a.m is $50, lock out is $50 thank you ",
53929902,Luxury 2 Bedroom Grand Central,13467079321,unconfirmed,Ian,Manhattan,Murray Hill,40.75058,-73.97746,United States,US,TRUE,moderate,Entire home/apt,2013,366,73,30,0,,,4,4,364,,
40479740,Great spot in Lower East Side,89544597945,verified,EmiLy,Manhattan,Lower East Side,40.71546,-73.9896,United States,US,TRUE,strict,Entire home/apt,2011,498,100,4,3,5/13/2016,0.08,5,1,0,,
56405311,"Charming private room quiet, Doorman in Manhattan",6621790901,unconfirmed,Geo,Manhattan,Upper East Side,40.77372,-73.95418,United States,US,FALSE,strict,Private room,2006,494,99,1,40,4/26/2019,1.28,3,3,324,,
3870535,GREAT ONE BED! ELEVATOR/LAUNDRY,40873484054,unconfirmed,Mike,Manhattan,Upper East Side,40.77175,-73.95742,United States,US,TRUE,moderate,Entire home/apt,2011,767,153,30,10,11/10/2018,0.22,1,52,186,"1. NO SHOES IN THE HOUSE. Please, leave them behind the door 2. Please make sure that all the doors are     locked behind you when you leave 3. NO SMOKING, ABSOLUTELY NO DRUGS,     NO excessive alcohol consumption 4. Please, keep the noise level to the minimum       from 10pm to 8am  5. No parties. Please no unauthorized guests. Only checked in guests are allowed on the property 6. Be respectful to our neighbors  7. If you have any questions about anything     please ask freely, I am always happy to help     and make your stay pleasant. ENJOY!",
40328962,Charming 1BR,53210320064,unconfirmed,Zuffina,Manhattan,Harlem,40.80395,-73.95519,United States,US,TRUE,flexible,Entire home/apt,2008,1082,216,3,50,5/7/2019,0.74,3,1,152,,
32014638,AWESOME CHARMING ROOM B WITH ROOF DECK ACCESS :),57800807031,verified,Suzette And Graham,Brooklyn,Clinton Hill,40.69269,-73.96192,United States,US,TRUE,strict,Private room,2016,111,22,30,7,1/30/2022,0.39,5,19,339,,
13394948,"Sunny, Quiet top-floor 2 bedroom in Cobble Hill",23169351258,verified,James,Brooklyn,Carroll Gardens,40.68572,-73.99286,United States,US,TRUE,strict,Entire home/apt,2005,707,141,1,6,5/28/2018,0.23,2,2,0,No Loud Music,
23389369,West Village Charmer,51117855912,verified,Christopher,Manhattan,West Village,40.73318,-74.00473,United States,US,TRUE,flexible,Entire home/apt,2012,197,39,2,9,3/30/2019,1.57,2,1,0,,
51787530,3 bedroom in the heart of the west village,23233190610,verified,Lauren,Manhattan,West Village,40.73581,-74.00666,United States,US,FALSE,flexible,Entire home/apt,2009,661,132,4,22,7/2/2019,0.81,5,1,22,"We expect guests to relax and enjoy themselves, but to be respectful of the space and the community.  Please note: no extra guests allowed and please limit loud noises beyond 10pm (sensitive neighbors).",
13753943,Amazing loft with a great view,15259482829,verified,John,Brooklyn,Bedford-Stuyvesant,40.69347,-73.955,United States,US,FALSE,moderate,Entire home/apt,2022,969,194,20,0,,,4,2,0,No loud parties. No smoking. Please),
35704002,"Modern, Spacious 2 BR Apartment",13840424649,unconfirmed,Mo,Queens,Queens Village,40.72034,-73.73496,United States,US,FALSE,flexible,Entire home/apt,2020,1090,218,30,24,10/31/2021,0.72,5,3,285,,
34375168,#1 Sunny private unit 5 blocks from Central Park!,88099243504,verified,Raiven,Manhattan,Upper East Side,40.77264,-73.95589,,US,FALSE,moderate,Private room,2019,402,80,30,3,12/24/2021,0.13,5,4,236,,
13966579,Waterfront studio apartment 1 stop to Manhattan!,95488052191,unconfirmed,Garrett,Queens,Long Island City,40.74285,-73.95597,United States,US,TRUE,moderate,Entire home/apt,2019,640,128,1,3,6/16/2017,0.12,5,1,0,,
52075831,Large 1 bdr apartment. 20 mins to Times square,91579651995,verified,Tatiana,Manhattan,Harlem,40.82779,-73.94716,United States,US,FALSE,moderate,Entire home/apt,2011,1060,212,4,34,5/30/2019,2.03,4,1,56,"Just be clean, be tidy, be yourself and enjoy your stay.",
12958079,Gem In Park Slope,49580674538,verified,Nina & Keith,Brooklyn,Park Slope,40.67005,-73.97981,United States,US,TRUE,flexible,Entire home/apt,2014,351,70,3,125,6/25/2019,4.51,1,2,61,,
47976108,"Sunny, beautiful Brooklyn studio",77048371018,unconfirmed,Rhea,Brooklyn,Clinton Hill,40.68459,-73.96499,United States,US,FALSE,strict,Entire home/apt,2007,1109,222,5,8,8/16/2016,0.21,4,1,82,,
43723950,Big Room in Cool Williamsburg Loft - Long Stays,49377310361,verified,Carmen,Brooklyn,Williamsburg,40.71332,-73.96585,United States,US,FALSE,flexible,Private room,2013,901,180,6,7,5/27/2019,0.23,5,2,19,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees. ",
48696859,One cozy private BR close to the mecca of shopping,62135050721,verified,Gg,Manhattan,Midtown,40.76026,-73.9659,United States,US,TRUE,strict,Private room,2006,173,35,1,275,7/3/2019,7.45,1,1,72,,
41275052,Beautiful Bright Williamsburg Home,87804878021,verified,Claudia,Brooklyn,Williamsburg,40.71894,-73.95713,United States,US,FALSE,strict,Entire home/apt,2010,1105,221,6,3,1/3/2016,0.07,1,1,0,,
39572311,SoHo Loft - The One,32426895342,verified,Philip,Manhattan,SoHo,40.72408,-73.99823,United States,US,FALSE,strict,Entire home/apt,2021,169,34,10,10,4/28/2019,0.22,4,1,33,,
49946162,Upscale Furnished Studio near Union Square!!,88915379699,unconfirmed,Kara,Manhattan,Chelsea,40.74615,-73.99182,United States,US,TRUE,flexible,Entire home/apt,2019,405,81,30,0,,,2,121,184,,
56218081,"Sunny, Contemporary 1 Bedroom Apt W/ Large Patio",92167445329,verified,David,Queens,Kew Gardens Hills,40.72077,-73.81485,United States,US,TRUE,flexible,Entire home/apt,2006,303,61,4,21,5/31/2019,0.69,2,1,352,No smoking. No party. Clean.,
38899610,Spacious Split Level  Apartment,24112469839,verified,Maggy,Brooklyn,Flatlands,40.62365,-73.93171,United States,US,TRUE,moderate,Entire home/apt,2009,638,128,3,17,7/1/2019,1.64,3,1,89,,
48876909,"Cozy room w/AC, 2 blocks from L train",27084553096,verified,Matt,Brooklyn,Williamsburg,40.70353,-73.9344,United States,US,FALSE,flexible,Private room,2008,826,165,2,7,9/5/2016,0.19,4,1,285,"No drugs, smoking, or guests. Keep the tv volume down when roommates are sleeping. I will only accept offers from guests with previous reviews.",
11755722,BedStuy Beautiful Spacious Garden Apartment,38850078379,unconfirmed,Crystal,Brooklyn,Bedford-Stuyvesant,40.68127,-73.92686,United States,US,FALSE,moderate,Entire home/apt,2012,641,128,7,29,5/22/2019,0.95,1,1,347,No parties. No smoking please,
55525497,East Village/Noho home with private deck,45554533310,verified,Jessica,Manhattan,East Village,40.72749,-73.98994,United States,US,TRUE,moderate,Entire home/apt,2016,620,124,1,2,3/31/2019,0.52,2,1,63,,
41919034,Sonder | Stock Exchange | Bright 1BR + Sofa Bed,20219795855,verified,Sonder (NYC),Manhattan,Financial District,40.7075,-74.01199,United States,US,FALSE,flexible,Entire home/apt,2008,110,22,2,2,6/8/2019,0.59,3,327,331,,
24227208,The Heart of BedSty,43263475960,verified,Gwendolyn,Brooklyn,Bedford-Stuyvesant,40.691,-73.94696,United States,US,TRUE,flexible,Entire home/apt,2011,1142,228,1,5,5/19/2019,1.47,3,1,351,"No smoking and please be respectful of our downstairs neighbors when it comes to late night fun!  If you plan to have a party or event, please let us know in advance of booking!",
12494699,"Quiet, clean, comfortable place in upper Manhattan",38442353347,unconfirmed,Kristina,Manhattan,Inwood,40.8698,-73.92255,United States,US,TRUE,moderate,Entire home/apt,2021,1143,229,1,30,7/1/2019,1.1,1,1,35,"All guests are expected to be respectful and mindful of shared spaces, including bathroom, kitchen, and TV room. This includes cleaning up after you and your group in all shared areas. Absolutely no smoking. Guests arriving or returning after 10:00pm must maintain a courteous volume in consideration of other guests. Pets are welcome! If you have a pet and use the backyard, please clean up after your pet.",
13837340,Amazing apt at Financial District Manhattan,74875873977,unconfirmed,Raviv,Manhattan,Financial District,40.70833,-74.01068,United States,US,TRUE,moderate,Private room,2017,374,75,3,18,12/16/2018,0.69,3,1,0,"- First off, Thanks for choosing my home!  No pets, Sorry.  The house is not childproof space. There is NO smoking IN the home. (You can outside but please remove cigarette butts). If smoking is detected inside there will be a $250 charge for odor removal services.  Stairs leading to the apartment are NOT handicap accessible! Condo cannot accommodate any parties and so the house is available for the guests that have booked the house only. Please let me know if you would like guests. But, again, it is not available and cannot accommodate parties or events. Thank you for your understanding.",
15020919,Cozy&Comfortable room in Manhattan/ East Harlem,4125269990,unconfirmed,Joshua,Manhattan,East Harlem,40.80196,-73.93627,United States,US,FALSE,moderate,Private room,2021,223,45,1,35,6/30/2019,1.56,3,2,15,Our home is well cared for and loved. We would love to invite people who respect personal spaces and enjoy an exotic looking home. Please note that our home is a non-smoking home.,
42471886,Bright twin room in 1 min walk to M/J trains,16535785444,verified,Sergii,Brooklyn,Bushwick,40.7008,-73.9394,United States,US,TRUE,moderate,Shared room,2014,230,46,30,0,,,5,14,364,,
48831621,Lovely Gem in Hell's Kitchen Midtown Manhattan,96790862314,unconfirmed,Breath Beyond,Manhattan,Hell's Kitchen,40.76413,-73.99301,United States,US,TRUE,strict,Entire home/apt,2009,496,99,2,0,,,4,3,243,,
23467795,Cozy room next to subways and Prospect Park,89087441247,verified,Hitalo,Brooklyn,Prospect-Lefferts Gardens,40.66238,-73.94289,United States,US,TRUE,strict,Private room,2012,1117,223,1,8,6/30/2019,1.56,4,5,158,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
23413670,HIP & FUN PRIVATE / COZY BEDROOM 1 BLK FROM METRO,82248310394,unconfirmed,Federico,Brooklyn,Bushwick,40.70218,-73.92046,United States,US,FALSE,moderate,Private room,2013,902,180,3,13,7/3/2019,2.95,3,2,51,,
41622449,Deluxe Studio view Empire State #8,64773756055,verified,Alberto,Manhattan,Midtown,40.74826,-73.98873,United States,US,FALSE,moderate,Entire home/apt,2013,574,115,1,7,3/10/2019,0.96,3,17,218,,
52088534,Queen-sized bed in Ridgewood/Bushwick Area,61200366562,unconfirmed,Lee,Queens,Ridgewood,40.70348,-73.91051,United States,US,TRUE,moderate,Private room,2016,921,184,2,1,8/9/2018,0.09,5,1,0,Can have friends but not parties. Ideal for students,
6033341,Bed-stuy belle,9271077128,unconfirmed,Gaby,Brooklyn,Bedford-Stuyvesant,40.6936,-73.94653,United States,US,FALSE,strict,Private room,2003,561,112,1,1,7/11/2015,0.02,3,1,130,I would rather than you not have lots of people over (and honestly the space isn't set up for/big enough for that anyway) and ask that you respect that space :),
19492340,"Light-Filled 2 BR in Brooklyn, A Perfect Hideaway",10273186046,unconfirmed,Nïco,Brooklyn,Clinton Hill,40.6955,-73.96446,United States,US,FALSE,strict,Entire home/apt,2020,890,178,1,35,6/30/2019,2.87,5,1,0,No Smoking,
48150082,Entire Home in NYC- 1 bedroom/ Private Entrance,24663415589,unconfirmed,Yahaira,Bronx,Allerton,40.86947,-73.85993,United States,US,FALSE,flexible,Entire home/apt,2011,346,69,2,33,6/12/2019,0.85,4,5,207,No smoking in condo or hallways of building.  No parties.  Well-behaved pets OK.  Quiet and respectful of our neighbors.,
54073500,Historic Far Rockaway Beach Bungalow,68249296842,verified,David S,Queens,Far Rockaway,40.59458,-73.75839,United States,US,FALSE,strict,Entire home/apt,2015,222,44,3,0,,,5,1,89,No Smoking.  No Pets.,
16803744,"New, spacious 1.5 BR Apt Wburg,BK w/ private patio",78819922384,verified,Carolyn,Brooklyn,Williamsburg,40.71591,-73.94693,United States,US,FALSE,flexible,Entire home/apt,2004,807,161,3,4,5/23/2019,0.22,3,1,0,#NAME?,
7151749,Charming Mini Loft/ Lower East Side,96861516809,unconfirmed,Laure,Manhattan,Lower East Side,40.71848,-73.99091,United States,US,TRUE,flexible,Entire home/apt,2009,1018,204,1,2,4/13/2016,0.04,4,1,255,"No smoking, drugs, lighting candles, or campfires on the bed. (ha!) We aren't going to tell you not to drink alcohol (we're not your mom), but it would be great if you wouldn't come in super drunk, knock on our neighbor's doors, knock over a ton of our stuff, freak out our dog, and throw up everywhere. Please remove your shoes indoors. Boston streets are pretty gross. Please do not bring your friends into the home. We are sure they're lovely people, but we don't know who they are! We are generally in bed by 10:30 pm on weeknights. You are absolutely welcome to come and go at any time of the night, just try to keep things quiet for the sake of everyone in the building. If you need anything, like a hair dryer or toiletries, please don't hesitate to ask! We are very happy to share (within reason, of course).",
47799924,Upper West Side Dream Apartment,5898496111,unconfirmed,Zabrina,Manhattan,Upper West Side,40.77727,-73.98355,United States,US,TRUE,strict,Entire home/apt,2007,478,96,1,0,,,1,1,163,"Please plan to check in after 4 PM and check out before 11 AM.  No Smoking, No pets Please No parties and quiet hours after 9 pm Clean dishes   We are not responsible for your belongings. Thank You!",
27865760,★Long-term★Discount★Sunny NYC Room Near Subway,86794092048,unconfirmed,Jane,Brooklyn,Bushwick,40.69266,-73.92589,United States,US,FALSE,flexible,Private room,2003,583,117,30,0,,,5,2,162,,
4533847,Large eclectic studio East Village,86077979518,verified,Oksana,Manhattan,East Village,40.7257,-73.9795,United States,US,TRUE,strict,Entire home/apt,2011,994,199,1,46,5/10/2019,0.84,4,1,106,,
23918472,Quiet Private Room in the Exciting East Village!,22295645301,unconfirmed,Joseph,Manhattan,East Village,40.72576,-73.98309,United States,US,TRUE,strict,Private room,2012,966,193,1,18,7/3/2019,4.15,2,4,90,"Please always be courteous to my neighbors and keep down noise, especially in hallways. I really love living here and want it to stay that way.  :)",
10398721,Cozy BR in large quiet EV apt,44990679170,verified,Lori,Manhattan,East Village,40.72628,-73.97952,United States,US,FALSE,moderate,Private room,2008,1040,208,4,11,7/2/2019,0.3,5,2,80,,
23738422,Full Sized Bed(in bunk) in Inwood *entire apt*,69920247865,unconfirmed,Kimberly,Manhattan,Inwood,40.86454,-73.9246,United States,US,FALSE,flexible,Entire home/apt,2007,187,37,1,33,6/25/2019,6.56,4,1,5,Just ask you to respect everything in apartment.  No parties please. Thank you,
48774181,Artist Charming Modern Ft Greene Park 2 floor apt,30690673025,verified,Darcy And Ross,Brooklyn,Fort Greene,40.69056,-73.97752,United States,US,FALSE,moderate,Entire home/apt,2003,433,87,2,132,7/6/2019,3.54,4,1,249,,
52989335,Spectacular 1-Bedroom modern apartment in Flatiron,13461788222,unconfirmed,Santiago,Manhattan,Midtown,40.74383,-73.98387,United States,US,FALSE,moderate,Entire home/apt,2020,740,148,7,1,1/2/2019,0.16,4,1,0,Please leave shoes at the front door. Guests should wash dishes after using them and clean the stove after each use.  Please keep common areas clean (especially the bathroom).  Do not leave towels lying around (either hang on the rack in the bathroom or in the closet) Do not make noise after midnight.  No additional guests,
2018120,"Home away from home,clean and cozy.",76793013787,unconfirmed,Jerbean,Brooklyn,Bedford-Stuyvesant,40.68615,-73.93095,United States,US,FALSE,flexible,Private room,2005,662,132,2,38,1/2/2019,0.51,4,1,52,- Quiet neighborhood so remember to be respectful!,
13714177,Clean Comfy Private Room in Heart of Williamsburg,18176317778,unconfirmed,Caitlin,Brooklyn,Williamsburg,40.71227,-73.96233,United States,US,TRUE,moderate,Private room,2004,1003,201,5,2,6/11/2018,0.08,2,1,0,No Smoking or Pets,
1358122,NY/ Big Room for 2 near Manhattan,25123739690,unconfirmed,Davis,Bronx,Kingsbridge,40.8679,-73.90023,United States,US,FALSE,flexible,Private room,2013,640,128,2,108,6/19/2019,1.36,1,2,8,"PLEASE NOTE THE FOLLOWING BEFORE REQUESTING A BOOKING:  * I will reply as soon as possible to let you know if my apartment will be available for ALL your needs.  - 1. We are happy to host Friendly, Neat, Low-Maintainence Adults & Well-Behaved Children.  ---- All cookware, dishes and utensils in the kitchen are at your disposal ---- There will be basic condiments provided for you, but please ask about food as this is our home. We ask that you rinse whatever dishes you use & place in dishwasher & leave the kitchen as you found it.  - 2. NO UNPAID ADULTS, CHILDREN, OR OVERNIGHT VISITORS PERMITTED  - 3. NO SMOKING  - 4. NO PARTIES  - 5. NO LOUD MUSIC - 6. PETS (decided on a case by case basis, please inquire for more information and additional fees) - 7. PLEASE MAKE REQUESTS EARLY (to ensure availability) FOR ANY EXTRA Special Requests or Needs.  - 8. RATES, AVAILABILITY & AMENITIES ARE SUBJECT TO CHANGE UNTIL A RESERVATION IS FINALIZED, AND WILL DEPEND ON TIME OF YEAR AND WHO REQUESTS A R",
20362765,Beautiful overnight bed by Central park,5349497594,verified,Abraham,Manhattan,East Harlem,40.79861,-73.94116,United States,US,TRUE,flexible,Shared room,2011,1160,232,2,62,6/30/2019,5.81,4,9,3,,
42520489,"Stay at the ""Claudette"" guest room in SoHa",3725086133,unconfirmed,Barry And Jimmy,Manhattan,Morningside Heights,40.80392,-73.95829,United States,US,FALSE,strict,Private room,2004,84,17,2,16,6/29/2019,4.57,5,1,38,,
26216040,HUGE 3 BEDROOMS IN BEST PART OF BROOKLYN!!,77840827760,verified,Miguel Angel,Brooklyn,Bushwick,40.69551,-73.91697,United States,US,TRUE,flexible,Entire home/apt,2010,341,68,3,7,7/2/2019,5.25,2,1,358,,
34232675,Duplex Brownstone sleeps 4,80499572069,verified,Claudia,Brooklyn,Cobble Hill,40.68648,-73.99454,United States,US,FALSE,strict,Entire home/apt,2014,1173,235,7,47,12/27/2021,0.48,3,1,63,,
16705434,Incredible Newly Renovated Two-Bedroom Apartment,96514452609,verified,David,Brooklyn,Dyker Heights,40.62643,-74.0072,United States,US,FALSE,flexible,Entire home/apt,2012,354,71,2,55,6/22/2019,2.85,3,2,285,,
5263987,"Amazing Apartment, Heart of Willy!",30512152379,verified,Auminea,Brooklyn,Williamsburg,40.71671,-73.95591,United States,US,TRUE,flexible,Private room,2021,1175,235,1,1,6/3/2015,0.02,5,1,384,"Please respect the place as if it was your own. No parties or crazy business.  Pets are not allowed.  Our apartment is also a non-smoking environment.  Our community is very quiet and we have a close relationship with our neighbors. We ask that you respect our neighbor’s privacy and monitor noise levels during the night time. If you need to smoke, please smoke outside the building and dispose of your cigarettes afterward.  We also ask that you keep the place relatively clean when you leave.",
53498556,Beautiful Williamsburg home with spectacular views,50649323004,unconfirmed,Jonathan,Brooklyn,Williamsburg,40.71603,-73.96417,United States,US,TRUE,moderate,Entire home/apt,2019,796,159,2,6,10/11/2018,0.44,3,1,0,,
40713915,Sunny Bed-Stuy Cove,32864109464,verified,Bekah,Brooklyn,Bedford-Stuyvesant,40.69451,-73.94419,United States,US,TRUE,strict,Entire home/apt,2018,559,112,1,2,8/17/2015,0.04,1,1,0,,
40829346,"Big Sunny Room in BedStuy, Brooklyn",62276690242,unconfirmed,Joey,Brooklyn,Bedford-Stuyvesant,40.68506,-73.93867,United States,US,FALSE,strict,Private room,2005,665,133,2,6,6/25/2017,0.13,2,2,0,,
51637305,Studio Apartment in Upper East Side,11186628854,unconfirmed,Jing,Manhattan,Upper East Side,40.77734,-73.94592,United States,US,FALSE,moderate,Entire home/apt,2011,366,73,7,0,,,5,1,0,"Dear Guest, Thank you for appreciating that I live in a building with other people. Please always lock all doors (especially the front one) when coming and going.",
10804109,Interfaith Retreat Guest Rooms (Śakti),84651465002,verified,Alex And Zeena,Manhattan,Chelsea,40.74779,-73.9966,United States,US,FALSE,flexible,Private room,2022,1042,208,1,51,6/23/2019,1.6,3,12,355,,
13089526,"2 Bed Apt Brighton Beach, Brooklyn by Beach",85918960258,verified,Anna,Brooklyn,Brighton Beach,40.582,-73.96185,United States,US,FALSE,strict,Entire home/apt,2007,1001,200,1,119,7/1/2019,4.2,3,4,85,Relatively quiet after 10 in the evening.,
53931559,Cozy Manhattan 2 bedroom,87691098619,verified,Shen,Manhattan,East Harlem,40.79019,-73.94839,United States,US,FALSE,strict,Private room,2011,936,187,3,19,6/28/2019,1.53,4,1,14,,
15727311,Mint studio in midtown Manhattan,55187011450,unconfirmed,Stanley,Manhattan,Murray Hill,40.74839,-73.97683,United States,US,TRUE,strict,Entire home/apt,2022,965,193,30,0,,,3,50,364,"1.CHECK-IN TIME IS AFTER 3 P.M. EST AND CHECK-OUT IS 11 A.M. EST. 2.This is a NON SMOKING boat. 3.We will not rent to vacationing students or singles under 25 years of age  unless accompanied by an adult guardian or parent. 4.DAMAGE WAIVER- A damage waiver of $39 is required. The waiver offers up to $1500 of insurance against accidental damage. You will not be held responsible for damage incurred provided the following provisions are met: (website hidden) intentional damage is done to the boat or its contents.  (website hidden) charges are incurred due to contraband, pets or collection of rents or services rendered during the stay. 3.All debris, rubbish and discards are placed in the properly bagged, and soiled dishes are placed cleaned. 4.All keys are left on the kitchen table and unit is left locked. (website hidden) linens are lost or damaged. (website hidden) Early check-in or late check-out, unless approved in advance. 5.PAYMENT - An advance payment equal to 50% of the total is re",
4803922,"*OASIS* 2 BEDROOM, 2 BATH & Garden! Great UWS Area",67629189501,verified,Juliana,Manhattan,Upper West Side,40.7813,-73.98319,United States,US,FALSE,moderate,Entire home/apt,2005,748,150,30,20,12/27/2018,0.38,5,34,243,,
54789281,Chelsea Apartment,95729771752,verified,Chelsea,Manhattan,Chelsea,40.75313,-74.00235,United States,US,TRUE,strict,Private room,2004,455,91,1,4,5/24/2019,0.56,5,1,5,,
36464519,Spacious bedroom in Brooklyn factory 🏭,74292975160,unconfirmed,Dennis,Brooklyn,Williamsburg,40.71721,-73.94497,United States,US,FALSE,flexible,Private room,2022,632,126,10,1,8/31/2021,0.14,2,1,0,,
29548618,DEAL 4/10-4/16 & 4/25-5/1CHELSEA/WVILL New Remodel,17075583867,unconfirmed,Lawrence,Manhattan,Chelsea,40.74039,-74.00013,United States,US,TRUE,flexible,Entire home/apt,2008,167,33,7,10,2/25/2022,0.13,3,1,31,,
37169806,Wonderful Quen Size Private Bright  Sunny Bedroom,47741928633,verified,Al,Manhattan,Hell's Kitchen,40.76557,-73.99111,United States,US,TRUE,flexible,Private room,2013,666,133,1,4,5/29/2021,0.19,3,2,0,,
20797425,BP- STYLISH SHARED Room 2ppl 10 MINS TO MANHATTAN,32975813097,verified,Darry,Brooklyn,Borough Park,40.64314,-73.99221,United States,US,TRUE,strict,Shared room,2012,835,167,5,7,6/14/2019,1,4,8,365,,
29517137,Hudson River Hotel Deluxe King Room - Hudson Yard,6096262585,verified,Joel,Manhattan,Hell's Kitchen,40.75627,-73.99776,United States,US,FALSE,strict,Private room,2011,391,78,1,5,2/26/2022,2.42,3,18,48,,
